-8.98734	 0.132	 3715.79
-8.98734	 0.2112	 3715.89
-8.98734	 0.2904	 3715.99
-8.98734	 0.3696	 3716.1
-8.98734	 0.4488	 3716.2
-8.98734	 0.528	 3716.3
-8.98734	 0.6072	 3716.41
-8.98734	 0.6864	 3716.51
-8.98734	 0.7656	 3716.61
-8.98734	 0.8448	 3716.72
-8.98734	 0.924	 3716.82
-8.98734	 1.0032	 3716.93
-8.98734	 1.0824	 3717.03
-8.98734	 1.1616	 3718.85
-8.98734	 1.2408	 3729.99
-8.98734	 1.32	 3741.12
-8.98734	 1.3992	 3752.25
-8.98734	 1.4784	 3763.38
-8.98734	 1.5576	 3774.51
-8.98734	 1.6368	 3785.64
-8.98734	 1.716	 3796.77
-8.98734	 1.7952	 3807.9
-8.98734	 1.8744	 3819.03
-8.98734	 1.9536	 3830.16
-8.98734	 2.0328	 3841.3
-8.98734	 2.112	 3852.43
-8.98734	 2.1912	 3863.56
-8.98734	 2.2704	 3874.69
-8.98734	 2.3496	 3885.22
-8.98734	 2.4288	 3893.27
-8.98734	 2.508	 3901.32
-8.98734	 2.5872	 3909.37
-8.98734	 2.6664	 3917.42
-8.98734	 2.7456	 3925.47
-8.98734	 2.8248	 3933.52
-8.98734	 2.904	 3941.57
-8.98734	 2.9832	 3949.62
-8.98734	 3.0624	 3957.68
-8.98734	 3.1416	 3965.73
-8.73418	 -6.2832	 2585.72
-8.73418	 -6.204	 2483.43
-8.73418	 -6.1248	 2382.19
-8.73418	 -6.0456	 2420.81
-8.73418	 -5.9664	 2459.44
-8.73418	 -5.8872	 2498.06
-8.73418	 -5.808	 2536.69
-8.73418	 -5.7288	 2575.31
-8.73418	 -5.6496	 2613.94
-8.73418	 -5.5704	 2652.56
-8.73418	 -5.4912	 2691.19
-8.73418	 -5.412	 2729.81
-8.73418	 -5.3328	 2768.44
-8.73418	 -5.2536	 2807.06
-8.73418	 -5.1744	 2845.69
-8.73418	 -5.0952	 2884.31
-8.73418	 -5.016	 2922.94
-8.73418	 -4.9368	 2961.56
-8.73418	 -4.8576	 3000.19
-8.73418	 -4.7784	 3038.81
-8.73418	 -4.6992	 3077.44
-8.73418	 -4.62	 3116.06
-8.73418	 -4.5408	 3154.69
-8.73418	 -4.4616	 3193.31
-8.73418	 -4.3824	 3215.86
-8.73418	 -4.3032	 3227.47
-8.73418	 -4.224	 3239.08
-8.73418	 -4.1448	 3250.69
-8.73418	 -4.0656	 3262.3
-8.73418	 -3.9864	 3273.91
-8.73418	 -3.9072	 3285.52
-8.73418	 -3.828	 3297.13
-8.73418	 -3.7488	 3308.75
-8.73418	 -3.6696	 3320.36
-8.73418	 -3.5904	 3331.97
-8.73418	 -3.5112	 3343.58
-8.73418	 -3.432	 3355.19
-8.73418	 -3.3528	 3366.8
-8.73418	 -3.2736	 3378.41
-8.73418	 -3.1944	 3390.02
-8.73418	 -3.1152	 3401.63
-8.73418	 -3.036	 3413.25
-8.73418	 -2.9568	 3424.86
-8.73418	 -2.8776	 3436.47
-8.73418	 -2.7984	 3448.08
-8.73418	 -2.7192	 3459.69
-8.73418	 -2.64	 3471.3
-8.73418	 -2.5608	 3482.91
-8.73418	 -2.4816	 3494.52
-8.73418	 -2.4024	 3506.13
-8.73418	 -2.3232	 3517.75
-8.73418	 -2.244	 3529.36
-8.73418	 -2.1648	 3540.97
-8.73418	 -2.0856	 3552.58
-8.73418	 -2.0064	 3564.19
-8.73418	 -1.9272	 3575.8
-8.73418	 -1.848	 3580.59
-8.73418	 -1.7688	 3580.7
-8.73418	 -1.6896	 3580.8
-8.73418	 -1.6104	 3580.9
-8.73418	 -1.5312	 3581.01
-8.73418	 -1.452	 3581.11
-8.73418	 -1.3728	 3581.21
-8.73418	 -1.2936	 3581.32
-8.73418	 -1.2144	 3581.42
-8.73418	 -1.1352	 3581.52
-8.73418	 -1.056	 3581.63
-8.73418	 -0.9768	 3581.73
-8.73418	 -0.8976	 3581.83
-8.73418	 -0.8184	 3581.94
-8.73418	 -0.7392	 3582.04
-8.73418	 -0.66	 3582.14
-8.73418	 -0.5808	 3582.25
-8.73418	 -0.5016	 3582.35
-8.73418	 -0.4224	 3582.45
-8.73418	 -0.3432	 3582.56
-8.73418	 -0.264	 3589.87
-8.73418	 -0.1848	 3601
-8.73418	 -0.1056	 3612.13
-8.73418	 -0.0264	 3623.26
-8.73418	 0.0528	 3634.39
-8.73418	 0.132	 3645.52
-8.73418	 0.2112	 3654.31
-8.73418	 0.2904	 3662.36
-8.73418	 0.3696	 3670.41
-8.73418	 0.4488	 3678.46
-8.73418	 0.528	 3686.51
-8.73418	 0.6072	 3694.56
-8.73418	 0.6864	 3702.62
-8.73418	 0.7656	 3710.67
-8.73418	 0.8448	 3718.72
-8.73418	 0.924	 3726.77
-8.73418	 1.0032	 3734.82
-8.73418	 1.0824	 3742.87
-8.73418	 1.1616	 3750.92
-8.73418	 1.2408	 3758.97
-8.73418	 1.32	 3767.02
