4.36	-0.411865	2.17047	-0.03	1.11879e-07
4.37	-0.396483	0.906074	-0.03	1.12739e-07
4.38	-0.393778	-0.365173	-0.03	1.13494e-07
4.39	-0.403791	-1.63749	-0.03	1.14139e-07
4.4	-0.426505	-2.9052	-0.03	1.14672e-07
4.41	-0.461842	-4.16222	-0.03	1.1509e-07
4.42	-0.509661	-5.40161	-0.03	1.15387e-07
4.43	-0.569745	-6.61514	-0.03	1.15561e-07
4.44	-0.641785	-7.79294	-0.03	1.15608e-07
4.45	-0.725367	-8.92335	-0.03	1.15522e-07
4.46	-0.819948	-9.9928	-0.03	1.153e-07
4.47	-0.924842	-10.986	-0.03	1.14938e-07
4.48	-1.03921	-11.8866	-0.03	1.14433e-07
4.49	-1.16203	-12.6775	-0.03	1.13784e-07
4.5	-1.29212	-13.3421	-0.03	1.12992e-07
4.51	-1.42816	-13.8655	-0.03	1.12062e-07
4.52	-1.56867	-14.2357	-0.03	1.11001e-07
4.53	-1.71207	-14.4443	-0.03	1.09821e-07
4.54	-1.85673	-14.4881	-0.03	1.08537e-07
4.55	-2.00101	-14.369	-0.03	1.07166e-07
4.56	-2.14333	-14.0943	-0.03	1.0573e-07
4.57	-2.28218	-13.6759	-0.03	1.0425e-07
4.58	-2.41621	-13.1293	-0.03	1.02748e-07
4.59	-2.54422	-12.4729	-0.03	1.01245e-07
4.6	-2.66521	-11.7259	-0.03	9.97601e-08
4.61	-2.77838	-10.9077	-0.03	9.83109e-08
4.62	-2.8831	-10.0364	-0.03	9.69118e-08
4.63	-2.97893	-9.12834	-0.03	9.55744e-08
4.64	-3.06555	-8.19725	-0.03	9.43075e-08
4.65	-3.14281	-7.25436	-0.03	9.31174e-08
4.66	-3.21063	-6.30824	-0.03	9.20081e-08
4.67	-3.26899	-5.36496	-0.03	9.09818e-08
4.68	-3.31796	-4.42836	-0.03	9.0039e-08
4.69	-3.3576	-3.50041	-0.03	8.91794e-08
4.7	-3.38801	-2.58145	-0.03	8.84015e-08
4.71	-3.40927	-1.67062	-0.03	8.77037e-08
4.72	-3.42146	-0.766116	-0.03	8.70839e-08
4.73	-3.42461	0.134501	-0.03	8.654e-08
4.74	-3.41877	1.03402	-0.03	8.60701e-08
4.75	-3.40392	1.93531	-0.03	8.56728e-08
4.76	-3.38004	2.84107	-0.03	8.53471e-08
4.77	-3.34707	3.75356	-0.03	8.50925e-08
4.78	-3.30493	4.67433	-0.03	8.49093e-08
4.79	-3.25354	5.60391	-0.03	8.47989e-08
4.8	-3.19281	6.54154	-0.03	8.47634e-08
4.81	-3.12268	7.48477	-0.03	8.4806e-08
4.82	-3.04311	8.42922	-0.03	8.49308e-08
4.83	-2.95412	9.36819	-0.03	8.51432e-08
4.84	-2.85582	10.2924	-0.03	8.54493e-08
4.85	-2.74841	11.1901	-0.03	8.58559e-08
4.86	-2.63222	12.0464	-0.03	8.63701e-08
4.87	-2.50777	12.8442	-0.03	8.69989e-08
4.88	-2.37573	13.5644	-0.03	8.77484e-08
4.89	-2.23698	14.1865	-0.03	8.86231e-08
4.9	-2.09259	14.69	-0.03	8.96249e-08
4.91	-1.94387	15.0556	-0.03	9.07527e-08
